Estado Dados,Q(Plantarse),Q(Tirar)
"(2, 5650)",0.0,-1169.111024
"(3, 5650)",0.0,1.0
"(1, 5700)",0.0,30.939999999999998
"(2, 5700)",0.0,1.0
"(0, 5750)",0.0,72.916
"(1, 5750)",0.0,1.0
"(1, 6200)",0.0,270.94
"(6, 6200)",0.0,1.0
"(0, 6300)",0.0,60.94
"(2, 6950)",0.0,390.94
"(6, 6950)",0.0,1.0
"(0, 7150)",0.0,120.94
"(2, 7150)",0.0,1.0
"(4, 7350)",0.0,120.94
"(6, 7350)",0.0,1.0
"(3, 7400)",0.0,-4427.084
"(4, 7400)",0.0,1.0
"(1, 2250)",2240.803519151776,1525.8581957128413
"(4, 650)",650.0,799.9144184394901
"(4, 500)",500.0,994.7062269038506
"(3, 450)",0.0,1.0
"(1, 900)",899.9999999974061,724.7579002829344
"(3, 900)",899.9999999999957,1061.002676126761
"(0, 950)",940.2827972074813,792.7343257278446
"(3, 1700)",0.0,2378.4703729537873
"(5, 850)",849.9977189220855,790.6340542779176
"(3, 950)",949.9999999999993,1569.2404819037604
"(3, 850)",850.0,975.8566547089181
"(5, 500)",500.0,1009.8225522239745
"(2, 1850)",1849.5159468563138,2457.6327630252426
"(3, 1850)",1802.6399999999999,-302.3682012148147
"(2, 1500)",1500.0,1013.1183960376308
"(1, 1550)",1549.9993344858774,1459.5605509400918
"(2, 1750)",1748.8668813033423,1005.0063268303725
"(1, 1800)",1799.530196482564,1603.0315532465127
"(5, 900)",899.9056281600001,438.1325856976347
"(5, 1000)",0.0,495.3573452836092
"(5, 600)",600.0,783.0931062084076
"(2, 2600)",2533.449039138136,2009.226008425614
"(6, 2600)",0.0,1.0
"(1, 2700)",2672.3621459932874,2302.7377941818754
"(0, 2300)",1932.0521806648158,1534.5293510296674
"(6, 2300)",0.0,1.0
"(5, 2400)",0.0,60.94
"(6, 2400)",0.0,1.0
"(0, 2950)",0.0,2125.770554855755
"(5, 2950)",0.0,30.939999999999998
"(5, 3000)",0.0,30.939999999999998
"(2, 3500)",2940.1585232688385,300.94
"(6, 1950)",0.0,-1169.5999999999988
"(4, 2150)",0.0,1133.567625893609
"(4, 2300)",0.0,916.6
"(1, 2400)",2396.069391783981,1673.7465990492085
"(2, 3300)",3215.52850819402,1168.8972626353886
"(3, 3300)",0.0,-1347.5104187832171
"(1, 1600)",1599.9999999999925,1531.063814280707
"(2, 1600)",1599.9998900488386,1608.6046265725338
"(0, 1700)",1699.9286968338292,2235.8613467695286
"(1, 1700)",1699.9714787840853,1191.321469431373
"(6, 1800)",0.0,1.0
"(5, 1900)",1596.0000000003536,30.939999999999998
"(4, 2000)",1200.0000000000305,1197.8039332862545
"(2, 2100)",0.0,660.2492200376703
"(3, 2100)",1260.0,-799.453175724683
"(1, 2150)",1290.1303092973792,-571.9018656668964
"(5, 750)",749.9998712826049,54.916
"(1, 1250)",1249.999999999999,-126.87941825685903
"(5, 1300)",1297.8700800000001,1392.1035208449964
"(6, 1300)",0.0,-779.5999999999989
"(3, 1500)",1500.0,1166.266087903247
"(5, 1500)",0.0,1.0
"(3, 1650)",990.3094171932034,1034.0586817476071
"(4, 700)",700.0,1.0
"(2, 900)",900.0,36.567460168403386
"(5, 1600)",0.0,263.5468078333911
"(5, 2200)",0.0,1141.7215570125118
"(1, 1850)",1850.0006867268462,-351.9503651557677
"(4, 800)",799.9999999999906,1135.3121166435476
"(0, 2250)",2240.7840065275363,1211.226751727104
"(6, 2700)",0.0,1.0
"(1, 2750)",2310.0,-1637.0839999999998
"(2, 2750)",1650.0,-1637.0839999999998
"(6, 1850)",0.0,-1109.6
"(3, 1300)",1299.945474048,-599.8700922199275
"(2, 1400)",1399.999999842374,400.01809905970276
"(3, 1400)",1399.9999999999989,1136.201395109022
"(4, 1650)",0.0,1536.8048960687404
"(4, 1750)",1050.201166028156,1063.8737600009208
"(1, 1200)",1200.0,1084.7520852396615
"(2, 1200)",1200.0,604.5203997332753
"(4, 1950)",0.0,30.939999999999998
"(0, 1050)",1048.2809638005504,1188.5068681367113
"(5, 550)",550.0,1.0
"(4, 3100)",0.0,1902.2631411536981
"(6, 3100)",0.0,1.0
"(2, 3250)",3042.021402079751,-680.6866355441039
"(4, 3250)",0.0,1.0
"(0, 1200)",1200.0,1537.8022973141105
"(2, 1700)",0.0,-489.63403635730083
"(3, 1950)",0.0,336.3664
"(2, 2000)",1200.3094171932034,-427.5943222689459
"(3, 750)",750.0,465.02661202879904
"(1, 1350)",1349.6461119507526,1150.6453558473552
"(6, 1350)",0.0,1.0
"(2, 2550)",2484.7336612846684,1962.9070427983024
"(6, 2550)",0.0,1.0
"(0, 2700)",2268.3015171797597,1260.9160000000002
"(1, 3350)",2010.1224907395365,-644.351024
"(6, 3350)",0.0,1.0
"(0, 3450)",3449.9999999999836,2812.74256
"(4, 3650)",0.0,249.68588224
"(6, 3650)",0.0,1.0
"(2, 3800)",2280.0016126021037,-776.6798336000002
"(4, 3800)",0.0,30.939999999999998
"(1, 3850)",2310.000000071489,154.93811829964852
"(2, 3850)",2310.001423340201,319.50759999999997
"(3, 1200)",1199.9798673413175,1.0
"(0, 1300)",1300.0,2546.9527234944226
"(1, 1300)",1299.9999643019805,676.5575173095576
"(5, 1400)",1310.4027059175319,60.94
"(4, 1450)",0.0,1976.133106845562
"(5, 1450)",0.0,60.4
"(3, 1450)",870.0,1742.643286049226
"(6, 1450)",0.0,1.0
"(4, 1200)",1199.6854272000564,1.0
"(6, 1900)",0.0,-1139.5996776132365
"(1, 2100)",1965.7105053413898,793.745055073126
"(0, 2200)",2059.435748167068,3046.841957123066
"(5, 350)",210.0,1.0
"(4, 850)",849.9996349281267,1.0
"(0, 2150)",2128.02875305998,2425.342016538456
"(2, 1900)",1898.7548173362763,1583.045551765543
"(5, 3100)",0.0,2308.6400830331518
"(3, 1800)",0.0,2460.585779490968
"(4, 1350)",0.0,1389.739825921746
"(4, 3150)",1890.1224907395365,1938.4588621499713
"(6, 3150)",0.0,1.0
"(3, 1150)",1149.246336,1601.552844072277
"(5, 1350)",0.0,1398.0778610378463
"(4, 1050)",0.0,1290.754938013716
"(0, 1100)",1099.7132942869175,1599.5958238496532
"(4, 1800)",0.0,1.0
"(0, 1600)",1600.0,732.6393706423963
"(2, 1300)",1286.688,359.11354342499067
"(3, 2500)",1500.201166028156,1978.4774060456207
"(4, 1500)",1461.6000025969406,-851.0839999999998
"(0, 4150)",0.0,2574.6960639999998
"(4, 4150)",0.0,1.0
"(3, 4400)",0.0,2130.3674484251273
"(6, 4400)",0.0,1.0
"(1, 4500)",2700.0019415280135,-977.126
"(3, 4500)",0.0,1.0
"(6, 2500)",0.0,1.0
"(3, 2550)",0.0,1110.6886427273448
"(0, 2650)",2226.081143807779,1465.59139456
"(2, 3350)",0.0,-1566.0099352660986
"(1, 2650)",2480.4,820.6472096267637
"(3, 2650)",0.0,481.08462971776
