Estado Dados,Q(Plantarse),Q(Tirar)
"(1, 10650)",0.0,-6389.06
"(0, 11500)",0.0,1.0
"(6, 11500)",0.0,900.94
"(0, 12100)",0.0,1.0
"(6, 12100)",0.0,360.94
"(2, 12100)",0.0,-7259.06
"(0, 4450)",0.0,1.0
"(6, 4450)",0.0,330.94
"(2, 4500)",0.0,30.4
"(5, 10450)",0.0,233.57464
"(3, 2250)",0.0,1051.000126041846
"(5, 2100)",0.0,120.94
"(2, 2100)",0.0,-1259.06
"(0, 10050)",0.0,1.0
"(6, 10050)",0.0,30.939999999999998
"(5, 10050)",0.0,-6029.06
"(2, 10550)",0.0,77.1076
"(0, 4350)",0.0,1.0
"(6, 4350)",0.0,120.94
"(4, 4450)",0.0,60.94
"(2, 4450)",0.0,-2669.06
"(5, 10150)",0.0,30.939999999999998
"(4, 10250)",0.0,60.94
"(2, 10350)",0.0,60.4
"(2, 3550)",0.0,60.4
"(2, 10650)",0.0,-6389.06
"(2, 2550)",0.0,-1529.06
"(5, 2600)",0.0,330.94
"(5, 2200)",0.0,449.4089344
